player_name,pitcher,game_date,pitch_type,pitch_name,release_speed,release_spin_rate,events,zone,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,release_extension,vx0,vy0,vz0,ax,ay,az
Gerrit Cole,543037,2020-09-11,CU,Curveball,84.1,2812.0,ball,14,-1.96,5.7,0.77,-0.91,0.17,1.22,6.5,3.4064668802614757,-122.41537906942357,-2.158136952540065,7.031685357295994,25.773243637904223,-41.00483771554808
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.2,2403.0,swinging_strike,6,-2.12,5.57,-1.36,1.46,0.47,2.52,6.5,10.052413215848274,-141.0457275321269,-5.983167867733052,-20.377796634373716,32.1205367279267,-11.402810794108344
Gerrit Cole,543037,2020-09-11,SL,Slider,90.6,2566.0,ball,14,-2.03,5.52,0.21,0.56,1.68,1.0,6.4,8.837961755085942,-131.67528519735708,-6.588540127514664,0.6997923625296337,25.48335792907295,-24.49845780659304
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.0,2404.0,swinging_strike,11,-1.96,5.52,-1.03,1.72,-0.13,3.22,6.5,7.308077852935732,-140.96536136143345,-4.549830201388344,-15.468349568458263,32.71796514349072,-8.362642306038653
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.8,2426.0,ball,11,-2.04,5.58,-1.11,1.68,-1.29,4.37,6.4,4.530634682850418,-140.9102550468594,-1.4808273504241174,-15.768969326595862,33.97891457347614,-9.823479272138195
Gerrit Cole,543037,2020-09-11,SL,Slider,88.5,2588.0,strikeout,6,-1.87,5.67,0.31,0.2,0.76,2.49,6.5,5.789552178677183,-128.8412889021838,-2.117505634269964,2.316832548384484,25.88873396234979,-29.75138300898318
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.2,2409.0,swinging_strike,11,-2.06,5.51,-1.0,1.42,-0.93,2.99,6.4,5.324414314361577,-141.47339579019874,-4.469277560288682,-14.588284095203129,33.30217310363368,-12.29315713927067
Gerrit Cole,543037,2020-09-11,CU,Curveball,83.9,2759.0,ball,13,-1.98,5.69,0.55,-0.9,-0.41,1.13,6.3,2.5581009572161637,-122.20146843237912,-2.355432885602004,4.994598808043837,24.80215734155837,-40.96342372557135
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.6,2487.0,ball,12,-1.88,5.54,-1.02,1.47,0.8,3.68,6.5,9.557945413848705,-141.76598156370582,-2.8354473679938765,-15.903561891957049,33.08445075382438,-11.962848892178442
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.3,2487.0,called_strike,1,-1.94,5.52,-1.19,1.57,-0.43,2.68,6.6,6.81773610382058,-141.4366750504067,-5.704393111891122,-17.55424290955331,32.17966656029404,-10.026167103340962
Gerrit Cole,543037,2020-09-11,FF,Fastball,95.9,2412.0,field_out,4,-2.05,5.54,-1.32,1.4,-0.62,2.7,6.6,6.798020906504105,-139.52347996224253,-5.092766499640675,-18.7312876122874,31.23110053796343,-12.952194485052642
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.7,2507.0,ball,11,-1.99,5.67,-1.03,1.7,-0.91,3.63,6.4,5.228955594080046,-140.6677845742872,-3.728587585707303,-14.873325964591622,33.26517839090261,-9.056243436287602
Gerrit Cole,543037,2020-09-11,CH,Changeup,87.3,1936.0,swinging_strike,4,-2.06,5.54,-1.59,0.85,-0.38,2.68,6.6,7.361345658280734,-126.96382767354385,-2.547012480461539,-18.64494274391512,23.73891358259692,-22.643045444849108
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.0,2488.0,ball,11,-1.95,5.64,-0.94,1.7,-0.96,3.38,6.4,4.760550476133883,-139.65965129157183,-4.228920491607927,-13.353607478918953,33.358289177391015,-9.20661483886918
Gerrit Cole,543037,2020-09-11,FF,Fastball,99.8,2526.0,field_out,8,-1.96,5.64,-1.23,1.55,-0.11,1.73,6.7,8.014614045607368,-144.83422045723825,-9.05069083142216,-19.23066357844128,33.84432217748354,-8.322231797615835
Gerrit Cole,543037,2020-09-11,FF,Fastball,98.3,2434.0,swinging_strike,12,-1.96,5.63,-0.92,1.35,0.06,3.8,6.5,7.634565419494773,-142.91986878108676,-2.6299909774659183,-14.376346362542318,34.20204880983009,-13.248487283302786
Gerrit Cole,543037,2020-09-11,CU,Curveball,83.5,2729.0,ball,11,-1.93,5.76,0.76,-0.75,-0.82,4.37,6.2,1.0502092831446663,-121.38788155027282,4.7647528856437065,7.284054010457871,25.393191189996674,-40.74501028453941
Gerrit Cole,543037,2020-09-11,CU,Curveball,83.5,2795.0,ball,11,-1.99,5.77,0.62,-0.92,-1.12,2.86,6.4,0.7871260181834034,-121.57062470509396,1.5902301094148,5.978605991437067,24.70646312823604,-41.85311373669638
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.1,2456.0,called_strike,6,-1.93,5.63,-1.01,1.41,0.74,2.24,6.7,9.5144560746769,-140.95852385874537,-6.781727324387461,-15.67203757387372,33.16843912876681,-11.96220995297818
Gerrit Cole,543037,2020-09-11,SL,Slider,90.1,2603.0,single,14,-2.06,5.54,0.16,0.61,0.86,2.38,6.4,6.917474807023737,-131.0824933977982,-3.227775872187592,0.4962307009493794,25.996573452312028,-24.67270753376148
Gerrit Cole,543037,2020-09-11,CH,Changeup,89.6,1777.0,field_out,8,-1.96,5.47,-1.52,0.71,-0.12,1.7,7.0,7.858999815287973,-130.2405009086315,-4.874569089208424,-18.995721359204715,27.110655609617886,-23.21204773956025
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.8,2442.0,swinging_strike,4,-1.95,5.54,-1.44,1.43,-0.62,2.59,6.7,6.95024616889404,-142.13100343156188,-5.778489818962921,-21.147315681711177,35.02662813866302,-11.604366917533277
Gerrit Cole,543037,2020-09-11,FF,Fastball,98.0,2434.0,called_strike,5,-1.88,5.61,-1.19,1.59,0.15,2.22,6.6,8.283960706231701,-142.26060412032535,-7.296778330582512,-18.2061271084818,36.66005812078526,-9.063370999641483
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.1,2397.0,ball,11,-2.07,5.65,-1.29,1.65,-0.99,3.36,6.4,5.850040810153775,-141.23872961974504,-4.312699456548502,-18.60412424715792,35.71884364755631,-9.424911383891088
Gerrit Cole,543037,2020-09-11,CH,Changeup,89.2,1641.0,ball,13,-1.93,5.53,-1.21,0.77,-0.28,0.9,6.6,6.636113674469042,-129.57853130428887,-6.994084582356017,-15.024872591217406,26.49425855895764,-22.2297386635487
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.7,2469.0,ball,11,-2.0,5.59,-0.86,1.48,-0.55,3.61,6.7,5.8812770634243,-140.6880030804378,-3.1024656414692777,-12.78385335023806,32.37317684173544,-12.062589648458555
Gerrit Cole,543037,2020-09-11,CU,Curveball,85.5,2800.0,strikeout,14,-1.91,5.65,0.54,-0.74,0.94,0.65,6.4,5.643092345148176,-124.42024911734212,-3.968936002021842,4.337402046313236,27.10926647197749,-39.1675295654214
Gerrit Cole,543037,2020-09-11,SL,Slider,90.6,2486.0,swinging_strike,14,-1.86,5.71,0.24,0.66,1.31,2.5,6.5,7.448032964107557,-131.93794976277397,-3.5729907239881977,1.4170666150533733,24.452606211665064,-23.946877357159657
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.8,2492.0,swinging_strike,11,-2.03,5.57,-1.24,1.35,-1.18,3.78,6.6,5.147260257789774,-140.93820248436302,-2.33334927275119,-17.75499428734908,33.147394152605784,-13.850528210805816
Gerrit Cole,543037,2020-09-11,CU,Curveball,84.3,2718.0,swinging_strike,14,-1.82,5.83,0.46,-0.55,0.62,1.52,6.4,4.7488010193395365,-122.5883706380267,-2.4694780276624657,3.5375441060881605,26.9793752484272,-37.37649470193948
Gerrit Cole,543037,2020-09-11,SL,Slider,91.3,2408.0,field_out,6,-1.93,5.6,0.28,0.4,0.28,2.64,6.5,5.013042424211613,-133.0242065665589,-2.52384865013925,2.4663211566631698,23.643297627094206,-27.11455200991984
Gerrit Cole,543037,2020-09-11,FF,Fastball,98.1,2420.0,swinging_strike,5,-2.09,5.56,-1.14,1.64,-0.1,2.58,6.7,8.065186641524225,-142.45204243263288,-6.349319472406942,-17.37872568800824,35.796671881926144,-8.561497486921294
Gerrit Cole,543037,2020-09-11,SL,Slider,88.8,2545.0,swinging_strike,14,-2.04,5.62,0.33,0.25,0.81,0.91,6.5,6.337894541802252,-129.23002959635556,-6.080167825246721,2.496274956188131,24.645811726850564,-28.34540822214426
Gerrit Cole,543037,2020-09-11,CU,Curveball,82.6,2677.0,ball,14,-1.9,5.82,0.71,-1.21,1.3,2.0,6.3,5.903212778537583,-120.11511142175895,0.2391905705868913,5.570732455275253,25.63857082611663,-44.070918009935845
Gerrit Cole,543037,2020-09-11,FF,Fastball,99.2,2354.0,walk,14,-1.92,5.61,-0.9,1.43,0.82,1.5,6.6,9.626537661700103,-143.91252666591262,-9.173748932365536,-14.715750059748668,32.468323721764044,-10.337594777569828
Gerrit Cole,543037,2020-09-11,SL,Slider,90.2,2354.0,ball,14,-1.9,5.61,0.22,0.57,0.89,1.03,6.5,6.4933127815395215,-131.19188554722209,-6.7242242267159495,1.3259543643195917,25.15007089191742,-24.396347222978576
Gerrit Cole,543037,2020-09-11,SL,Slider,89.9,2441.0,swinging_strike,5,-2.04,5.65,0.3,0.48,-0.2,2.86,6.4,3.929057665927218,-131.0999529129494,-2.0672441330579723,2.8158589457094374,24.244804524540136,-26.395083971414223
Gerrit Cole,543037,2020-09-11,FF,Fastball,98.4,2447.0,ball,14,-1.92,5.56,-0.86,1.46,1.18,1.2,6.6,10.44806972828992,-142.70143828428212,-9.781181933680688,-14.136490145217058,32.92134982192118,-10.058497668270787
Gerrit Cole,543037,2020-09-11,SL,Slider,89.5,2426.0,swinging_strike,9,-1.99,5.62,0.37,0.26,0.54,2.14,6.5,5.456281608760499,-130.3243144222569,-3.1698732879166407,3.1650329316326906,25.994762790567183,-28.704153004609477
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.9,2406.0,ball,12,-1.92,5.65,-0.92,1.52,1.07,3.14,6.5,10.218469892877048,-142.23739678694923,-4.784388291001813,-14.838811108860387,32.278457261785086,-10.651126515011034
Gerrit Cole,543037,2020-09-11,SL,Slider,91.9,2671.0,strikeout,14,-2.05,5.48,0.38,0.52,1.12,1.5,6.4,7.216305128980268,-133.76660889661903,-5.426109051926915,3.1810698583096344,26.62203597852684,-24.98031930053646
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.5,2460.0,swinging_strike,2,-1.97,5.59,-0.99,1.42,0.2,2.83,6.6,8.136494842542604,-141.7747520768296,-5.194735887485777,-15.143185091582849,31.90151233534821,-12.05255590056518
Gerrit Cole,543037,2020-09-11,CH,Changeup,89.5,1725.0,ball,13,-2.03,5.38,-1.46,1.11,-0.03,0.28,6.7,8.052699944153492,-129.85591063720554,-8.94911879444869,-18.19256353635427,26.72098141504296,-17.905565063009107
Gerrit Cole,543037,2020-09-11,FF,Fastball,95.9,2408.0,swinging_strike,11,-1.97,5.68,-1.29,1.46,-0.88,2.91,6.5,5.814807201571888,-139.48410164227408,-5.000198668597736,-18.146948924166743,32.303139160728804,-12.24624067968655
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.2,2529.0,ball,12,-1.9,5.65,-1.26,1.69,0.44,3.6,6.5,9.162408823449736,-141.1775585989871,-3.831789275525289,-18.89095411040256,32.74489713093811,-8.91397325651124
Gerrit Cole,543037,2020-09-11,FF,Fastball,95.7,2413.0,swinging_strike,11,-1.99,5.62,-0.92,1.49,-0.36,3.2,6.5,6.384405845210483,-139.12860421805917,-4.114872488102992,-13.40822626407377,32.93003206219227,-12.117749164295876
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.5,2350.0,field_out,2,-1.99,5.65,-0.92,1.57,0.04,2.81,6.5,7.586431895508327,-141.68659927924145,-5.711101153661389,-14.088631519543428,32.59584496418227,-9.912267609513842
Gerrit Cole,543037,2020-09-11,SL,Slider,87.8,2433.0,swinging_strike,2,-1.98,5.74,0.34,0.54,0.0,2.68,6.3,4.106281300212978,-127.99821528954492,-2.49859852764005,3.030852344718803,23.479178038944784,-25.93719074731784
Gerrit Cole,543037,2020-09-11,FF,Fastball,99.2,2454.0,field_out,5,-2.0,5.64,-1.15,1.36,0.04,2.62,6.6,8.30908495407302,-144.142921843749,-5.975211970173733,-18.05897131029315,36.39742945787455,-12.073919962322394
Gerrit Cole,543037,2020-09-11,SL,Slider,90.3,2673.0,ball,14,-1.98,5.54,0.58,0.39,1.61,0.34,6.6,7.721352904672166,-131.1250214685566,-7.760765572653876,4.933086583335669,29.99580099506478,-26.15881147413398
Gerrit Cole,543037,2020-09-11,FF,Fastball,98.2,2493.0,called_strike,6,-1.96,5.63,-1.31,1.39,0.32,2.2,6.5,9.219368608706413,-142.46047197450528,-6.962303807212179,-20.076052909944284,35.251684127903204,-11.828546207127433
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.0,2518.0,called_strike,7,-1.94,5.6,-1.27,1.5,-0.64,1.74,6.5,6.405581586586615,-140.9478018169426,-8.21354151464053,-18.43714480550411,33.2867245712938,-10.472099125093608
Gerrit Cole,543037,2020-09-11,SL,Slider,90.6,2531.0,strikeout,14,-2.01,5.58,0.44,0.32,1.05,0.92,6.5,6.713732933356504,-131.5567873793258,-6.336115306891886,3.4828833590017827,31.527501025916223,-27.13553532006013
Gerrit Cole,543037,2020-09-11,FF,Fastball,98.6,2545.0,ball,11,-1.95,5.69,-1.38,1.6,-1.44,3.77,6.6,4.600816688914429,-143.30122504943873,-3.382541426446075,-19.955623718347105,39.690347980440414,-9.799808324257643
Gerrit Cole,543037,2020-09-11,SL,Slider,88.2,2646.0,swinging_strike,7,-2.05,5.65,0.33,-0.08,-0.44,1.5,6.4,3.214617093543165,-128.31689212903748,-3.7851351942534,2.917640227315229,28.420442886861878,-32.432647326363075
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.4,2349.0,swinging_strike,2,-1.98,5.6,-1.01,1.67,0.0,2.87,6.5,7.657352359506796,-141.45549190537412,-5.601728645938105,-15.438253158987488,35.39209632915302,-8.69160445118052
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.4,2434.0,ball,14,-1.85,5.59,-1.18,1.48,1.46,2.06,6.5,11.58571286589249,-141.1911966629352,-7.353131065777579,-18.44086975340236,32.08405442861128,-10.765630806741786
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.3,2452.0,ball,11,-1.89,5.71,-1.04,1.55,-0.32,3.39,6.4,6.524528425626469,-139.97009315875331,-4.066716909166291,-15.155530146597313,33.55688130981237,-11.173844611059224
Gerrit Cole,543037,2020-09-11,CU,Curveball,85.0,2779.0,field_out,9,-1.91,5.69,0.75,-0.83,0.48,1.85,6.3,4.101433062420474,-123.62445122564516,-0.8608917742211519,6.547731100723434,29.5598595360794,-40.635223721200624
Gerrit Cole,543037,2020-09-11,SL,Slider,90.3,2641.0,ball,14,-1.85,5.68,0.27,0.25,2.42,1.24,6.6,10.072909794071672,-131.09416454102293,-5.620951374858865,0.9456356905617548,27.657077803478632,-28.25702425241076
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.4,2355.0,swinging_strike,12,-1.86,5.68,-1.01,1.46,0.99,2.88,6.7,10.02395370683169,-141.35592050651135,-5.328970627633696,-15.94298734567461,35.78469977680396,-11.540494070239934
Gerrit Cole,543037,2020-09-11,SL,Slider,87.5,2402.0,swinging_strike,7,-1.96,5.66,0.38,-0.23,-0.53,2.05,6.5,2.689792597732105,-127.54161456354964,-2.153164080436633,3.614359137972652,24.56752291606934,-34.47590981253943
Gerrit Cole,543037,2020-09-11,CU,Curveball,82.3,2656.0,called_strike,2,-1.84,5.84,0.46,-0.75,-0.18,3.31,6.2,2.876372564593939,-119.74164420882936,2.315332365549132,3.765053497051912,25.46571058909492,-40.10482862328945
Gerrit Cole,543037,2020-09-11,CU,Curveball,82.2,2458.0,ball,11,-1.73,5.84,0.39,-0.56,-0.41,4.36,6.1,2.235818116335034,-119.59095381818584,4.309992853988671,3.22753753270312,25.15307607105249,-38.6529978947581
Gerrit Cole,543037,2020-09-11,SL,Slider,88.6,2375.0,swinging_strike,5,-1.96,5.73,0.2,0.42,0.09,2.36,6.2,4.567211696702082,-128.9704177562583,-3.0747228492148904,1.3170194256957146,26.828670189377004,-27.011645528026104
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.7,2393.0,field_out,4,-2.06,5.68,-0.83,1.28,-0.32,2.51,6.5,6.611203757207471,-141.9777645432376,-5.959171513370563,-12.7358018113534,34.99047400739161,-13.635209982963763
Gerrit Cole,543037,2020-09-11,CH,Changeup,90.2,1786.0,ball,13,-2.02,5.48,-1.49,0.58,-0.34,0.2,6.8,7.405257417132684,-131.1582358889627,-8.64646054422718,-18.69143768292673,19.6687736353584,-24.07639981550218
Gerrit Cole,543037,2020-09-11,FF,Fastball,98.2,2488.0,swinging_strike,6,-1.96,5.59,-1.15,1.45,0.34,2.14,6.7,8.942085231166654,-142.6871613894551,-7.344508350451184,-17.666816232977403,27.4357158105942,-10.864645898993652
Gerrit Cole,543037,2020-09-11,CU,Curveball,83.7,2716.0,ball,14,-2.07,5.72,0.51,-0.81,0.18,1.38,6.3,4.189238473323076,-121.942288777138,-2.0509369520559373,4.343601752686734,22.75974430776568,-40.1039743840652
Gerrit Cole,543037,2020-09-11,SL,Slider,89.3,2591.0,strikeout,14,-1.92,5.69,0.23,0.6,1.21,1.45,6.3,7.231812717074182,-129.96010282406627,-5.833850913136542,1.5157452969786374,20.3631872780478,-24.43395075563321
Gerrit Cole,543037,2020-09-11,CU,Curveball,82.5,2755.0,ball,11,-1.83,5.79,0.64,-0.88,-0.86,3.96,6.1,0.9805537696133794,-120.1070581472372,4.004161299039534,6.002625833144144,21.921601740105256,-41.62552546836435
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.7,2413.0,ball,11,-2.18,5.68,-1.18,1.31,-0.7,3.71,6.4,6.711626158091255,-142.21864873105494,-2.8653331122209447,-17.477511754566798,30.56609538377489,-13.89189144675972
Gerrit Cole,543037,2020-09-11,CU,Curveball,83.4,2711.0,swinging_strike,9,-1.95,5.81,0.72,-1.0,0.6,2.05,6.0,4.431571541622885,-121.4759854003885,-0.2621624311025046,6.243360975927856,24.127098417469185,-42.20558823909852
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.2,2389.0,called_strike,5,-1.89,5.74,-1.15,1.57,0.19,2.4,6.4,8.204090565486077,-141.16239326749823,-6.995946535775422,-17.2520978924056,32.48841599278244,-9.715708891659707
Gerrit Cole,543037,2020-09-11,CU,Curveball,84.6,2685.0,called_strikeout,8,-1.83,5.87,0.29,-0.45,0.14,1.97,6.3,4.02883256616303,-123.16014587997928,-1.8577148245476245,2.120742677585619,24.02551156366824,-36.65305930133392
Gerrit Cole,543037,2020-09-11,CU,Curveball,84.4,2713.0,ball,11,-1.91,5.79,0.72,-0.68,-0.45,4.55,6.1,1.954610366814302,-122.80989262788118,4.810624922026573,6.853240707335659,24.565977703941343,-40.1935760276281
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.3,2378.0,swinging_strike,4,-1.99,5.65,-1.18,1.33,-0.78,2.71,6.7,6.005210622056001,-141.54243222314707,-5.4854076890100885,-17.20143855213677,30.665815683443277,-13.203910854867768
Gerrit Cole,543037,2020-09-11,SL,Slider,88.8,2446.0,swinging_strike,14,-2.06,5.7,0.68,0.2,1.21,2.24,6.5,6.618374914067208,-129.2684197979383,-2.875225999005765,6.270865671662719,25.93044268709259,-29.53209072140055
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.5,2407.0,swinging_strike,3,-1.92,5.7,-0.96,1.56,0.58,2.94,6.6,8.963338818901159,-141.52676667124024,-5.447817682772667,-14.987833276409914,34.38330130248029,-10.189758790435215
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.2,2445.0,called_strike,4,-1.95,5.73,-1.24,1.45,-0.44,2.42,6.3,6.80429634398298,-139.81301192737786,-6.445720465540945,-17.84982893634027,34.05061696232938,-11.876053174450613
Gerrit Cole,543037,2020-09-11,SL,Slider,89.0,2481.0,field_error,2,-2.13,5.76,0.17,0.56,-0.14,3.34,6.4,4.547799013093947,-129.5708195770575,-1.0758271425206611,0.9451429626158534,27.0182179696621,-25.900961086992663
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.5,2350.0,called_strike,6,-2.06,5.78,-0.95,1.63,0.59,2.84,6.3,9.198611163685232,-140.10903343256274,-5.92790842760031,-14.616958914324604,31.63234593433167,-9.574941250185038
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.6,2437.0,ball,14,-1.99,5.78,-1.15,1.34,0.2,1.33,6.4,8.469733370175913,-140.26322765612744,-9.377811799998518,-17.099047957483176,29.343348000028907,-12.537177992917217
Gerrit Cole,543037,2020-09-11,CU,Curveball,82.5,2729.0,ball,14,-1.87,5.86,0.49,-0.94,0.49,1.21,6.3,4.420840192394142,-120.20026305972908,-2.274283694164492,3.9540550629629223,22.890488207285653,-41.0750898247234
Gerrit Cole,543037,2020-09-11,CU,Curveball,85.8,2903.0,strikeout,14,-2.07,5.71,0.37,-1.29,0.02,0.53,6.3,4.181697710283106,-124.71379002726002,-3.207232798074537,2.7354815040918097,31.510062464775583,-44.785154078049445
Gerrit Cole,543037,2020-09-11,CU,Curveball,83.1,2721.0,called_strike,1,-2.0,5.73,0.28,-1.01,-0.51,2.7,6.2,2.8567523819800718,-120.77891179837948,1.6853727717957123,2.0129884153696658,29.173222822805712,-42.58176852662445
Gerrit Cole,543037,2020-09-11,FF,Fastball,95.9,2434.0,ball,11,-2.08,5.66,-0.99,1.59,-1.15,3.47,6.4,4.710027193247349,-139.49267167697676,-3.72653406993158,-14.059393414431932,35.13815299294683,-10.897011087164126
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.0,2510.0,ball,11,-2.13,5.65,-1.08,1.47,-0.26,3.51,6.6,7.453941290060763,-139.5175057213402,-3.314545124443113,-15.90256715553626,35.72625948879326,-12.578011768489937
Gerrit Cole,543037,2020-09-11,CU,Curveball,82.8,2827.0,called_strike,8,-2.07,5.7,0.67,-1.2,0.23,1.33,6.3,3.9312830994018384,-120.49695794304188,-1.025154767419323,5.5415271578239,27.713053564554983,-43.76219646406653
Gerrit Cole,543037,2020-09-11,SL,Slider,86.9,2609.0,field_out,1,-2.05,5.68,0.47,0.02,-0.42,2.63,6.3,2.940429060367919,-126.60524617716725,-1.259010204221736,4.5721134609990015,23.033132950295855,-31.86951586304348
Gerrit Cole,543037,2020-09-11,CU,Curveball,85.9,2782.0,ball,14,-1.93,5.68,0.38,-1.03,1.31,0.92,6.4,6.913649598659007,-124.86854269232404,-2.8340725539446767,2.3889864155764275,28.32778113983005,-42.431143758712736
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.8,2445.0,swinging_strike,11,-2.16,5.57,-0.91,1.37,-0.62,3.86,6.4,6.215568130268975,-140.9270536416502,-2.143944421773298,-13.590245350254754,32.50646755770425,-13.650090917799751
Gerrit Cole,543037,2020-09-11,SL,Slider,88.6,2582.0,swinging_strike,6,-2.11,5.6,0.33,0.18,0.32,2.25,6.4,5.276910450767569,-129.09199977080166,-2.617060388124823,2.7649389549325405,22.580127700007328,-29.8820615663921
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.7,2410.0,swinging_strike,1,-1.91,5.71,-1.17,1.34,-0.37,2.94,6.6,6.811054574402039,-140.51028617682078,-4.793938929654172,-17.156639980170034,37.05985131588504,-13.640759454555193
Gerrit Cole,543037,2020-09-11,FF,Fastball,97.1,2570.0,field_out,4,-2.07,5.64,-1.23,1.33,-0.65,2.63,6.6,6.655469936064496,-141.0374461098215,-5.521666174721282,-17.99356542668344,35.53253686703167,-13.432290725312653
Gerrit Cole,543037,2020-09-11,CU,Curveball,85.8,2921.0,ball,14,-2.02,5.76,1.01,-1.12,0.75,-0.31,6.3,4.502909666478066,-124.75807583933916,-5.693296709839263,9.348052740279252,30.104652583324707,-42.56075403786514
Gerrit Cole,543037,2020-09-11,FF,Fastball,96.0,2560.0,swinging_strike,4,-2.15,5.62,-1.33,1.36,-0.39,2.49,6.6,7.681586791661405,-139.4471869280189,-5.724581303312469,-19.063773118941786,34.491807977687195,-13.380245415354112
Gerrit Cole,543037,2020-09-11,CU,Curveball,84.6,2864.0,ball,14,-2.02,5.88,0.74,-0.86,1.44,-0.73,6.1,6.5566932114179375,-122.85112407175404,-7.167629400660418,5.853671159294277,28.63214741426973,-39.3607116750424
